"","char.par_state","num.par_state","char.par_stateabbrv","char.par_cz","num.par_czname","num.kid_count","num.kid_count_g_m","num.kid_count_g_f","num.inventor","num.inventor_cat_1","num.inventor_cat_2","num.inventor_cat_3","num.inventor_cat_4","num.inventor_cat_5","num.inventor_cat_6","num.inventor_g_m","num.inventor_cat_1_g_m","num.inventor_cat_2_g_m","num.inventor_cat_3_g_m","num.inventor_cat_4_g_m","num.inventor_cat_5_g_m","num.inventor_cat_6_g_m","num.inventor_cat_7_g_m","num.inventor_g_f","num.inventor_cat_1_g_f","num.inventor_cat_2_g_f","num.inventor_cat_3_g_f","num.inventor_cat_4_g_f","num.inventor_cat_5_g_f","num.inventor_cat_6_g_f","num.inventor_cat_7_g_f"
"648","Montana",27,"MT","34504",401,8186,4170,4015,0.002321,0.0004886,0.0009773,0.0001222,0.0003665,0,0.0001222,0.0038369,0.0004796,0.0019185,0.0002398,0.0007194,0,0,0.0004796,0.0007472,0.0004981,0,0,0,0,0.0002491,0
"649","Wyoming",51,"WY","34601",230,4196,2103,2093,0.0016683,0.000715,0,0,0.0002383,0.0002383,0.0004766,0.0023776,0.000951,0,0,0.0004755,0.0004755,0.0004755,0,0.0009556,0.0004778,0,0,0,0,0.0004778,0
"650","Wyoming",51,"WY","34602",500,1225,604,621,0.0016327,0,0,0,0,0.0008163,0.0008163,0.0033113,0,0,0,0,0.0016556,0.0016556,0,0,0,0,0,0,0,0,0
"651","Wyoming",51,"WY","34603",97,5841,2963,2878,0.0025681,0.0003424,0.0010272,0,0.0001712,0,0.0010272,0.0047249,0.000675,0.0016875,0,0.0003375,0,0.002025,0,0.0003475,0,0.0003475,0,0,0,0,0
"652","Wyoming",51,"WY","34604",361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","Hawaii",12,"HI","34701",275,43593,21898,21688,0.0016975,9.18e-05,0.0006652,0.0003212,0.0002065,9.18e-05,0.0001835,0.0024203,0.000137,0.0010047,0.000411,0.0003197,0.0001827,0.000274,9.13e-05,0.0009683,4.61e-05,0.0003228,0.0002305,9.22e-05,0,9.22e-05,0.0001844
"654","Hawaii",12,"HI","34702",306,3535,1808,1727,0.0008487,0,0.0002829,0.0002829,0,0.0002829,0,0.0011062,0,0.0005531,0,0,0.0005531,0,0,0.000579,0,0,0.000579,0,0,0,0
"655","Hawaii",12,"HI","34703",302,6891,3453,3438,0.0007256,0,0.0001451,0.0001451,0.0001451,0.0001451,0.0001451,0.0011584,0,0.0002896,0,0.0002896,0.0002896,0.0002896,0,0.0002909,0,0,0.0002909,0,0,0,0
"656","New Mexico",32,"NM","34801",333,3117,1613,1504,0.0012833,0,0.0003208,0,0.0009625,0,0,0.0024799,0,0.00062,0,0.0018599,0,0,0,0,0,0,0,0,0,0,0
"657","New Mexico",32,"NM","34802",538,12936,6528,6408,0.0029375,7.73e-05,0.0008503,0.0005411,0.000773,0.0002319,0.0003092,0.0045956,0.0001532,0.0012255,0.0009191,0.0013787,0.0004596,0.0003064,0.0001532,0.0012484,0,0.0004682,0.0001561,0.0001561,0,0.0003121,0.0001561
"658","New Mexico",32,"NM","34803",619,732,363,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"659","New Mexico",32,"NM","34804",117,326,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","Colorado",6,"CO","34805",7,3148,1605,1543,0.0012706,0.0003177,0,0,0,0.0003177,0.0003177,0.0012461,0.0006231,0,0,0,0,0,0.0006231,0.0012962,0,0,0,0,0.0006481,0.0006481,0
"661","New Mexico",32,"NM","34901",9,43774,21831,21943,0.0024215,0.0002284,0.000594,0.0004797,0.0005026,0.0002056,0.0002741,0.0037561,0.0002748,0.0010077,0.0004581,0.0009161,0.0003665,0.0005497,0.0001832,0.0010937,0.0001823,0.0001823,0.0005013,9.11e-05,4.56e-05,0,9.11e-05
"662","New Mexico",32,"NM","34902",565,1152,607,545,0.0017361,0,0,0.0008681,0,0,0.0008681,0.0032949,0,0,0.0016474,0,0,0.0016474,0,0,0,0,0,0,0,0,0
"663","Arizona",3,"AZ","35001",472,159153,80135,79012,0.0020609,0.0001382,0.0006597,0.0003896,0.000245,0.0001759,0.0003204,0.0033069,0.0002121,0.0012229,0.0004742,0.0003993,0.0002745,0.0005491,0.0001747,0.0007973,6.33e-05,8.86e-05,0.0003038,8.86e-05,7.59e-05,8.86e-05,8.86e-05
"664","Arizona",3,"AZ","35002",525,2826,1427,1399,0.0010616,0.0003539,0,0.0003539,0,0,0.0003539,0.0014015,0.0007008,0,0,0,0,0.0007008,0,0.0007148,0,0,0.0007148,0,0,0,0
"665","Arizona",3,"AZ","35100",618,51234,25903,25330,0.0025764,0.0001952,0.0012492,0.0003318,0.0003318,0.0002733,9.76e-05,0.0041694,0.0003088,0.0020075,0.0006177,0.0005019,0.0005405,7.72e-05,0.0001158,0.0009475,7.9e-05,0.0004737,3.95e-05,0.0001579,0,0.0001184,7.9e-05
"666","Colorado",6,"CO","35201",243,11666,5968,5695,0.0024001,8.57e-05,0.0008572,0.0003429,0.0002572,0.0003429,0.0003429,0.004189,0.0001676,0.001508,0.0005027,0.0005027,0.0005027,0.0006702,0.0003351,0.0005268,0,0.0001756,0.0001756,0,0.0001756,0,0
"667","Colorado",6,"CO","35202",254,635,317,318,0.0015748,0.0015748,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0031447,0.0031447,0,0,0,0,0,0
"668","New Mexico",32,"NM","35300",203,13070,6569,6500,0.0020658,7.65e-05,0.0008416,0.0003826,0.0003826,7.65e-05,0.0002295,0.003958,0.0001522,0.0016745,0.0007612,0.0007612,0.0001522,0.0003045,0.0001522,0.0001538,0,0,0,0,0,0.0001538,0
"669","Arizona",3,"AZ","35401",208,16080,8177,7895,0.0021766,0.0001244,0.0004975,0.0004353,0.0001866,0.0005597,0.0003109,0.0034242,0.0002446,0.0009784,0.0007338,0.0002446,0.0007338,0.0003669,0.0001223,0.0008866,0,0,0.0001267,0.0001267,0.00038,0.0002533,0
"670","Colorado",6,"CO","35402",140,2597,1309,1288,0.0011552,0,0.0003851,0,0.0003851,0,0.0003851,0.0015279,0,0.0007639,0,0.0007639,0,0,0,0.0007764,0,0,0,0,0,0.0007764,0
"671","Arizona",3,"AZ","35500",225,20618,10252,10366,0.000485,4.85e-05,0.000194,0,4.85e-05,9.7e-05,4.85e-05,0.0009754,9.75e-05,0.0003902,0,9.75e-05,0.0001951,9.75e-05,9.75e-05,0,0,0,0,0,0,0,0
"672","Hawaii",12,"HI","35600",272,8629,4355,4274,0.0015065,0.0001159,0.0003477,0.0001159,0.0006953,0.0001159,0.0001159,0.0025258,0,0.0006889,0.0002296,0.0013777,0.0002296,0,0,0.0004679,0.000234,0,0,0,0,0.000234,0
"673","Idaho",13,"ID","35701",625,8341,4285,4055,0.002158,0,0.0005994,0.0002398,0.0003597,0.0004796,0.0003597,0.0039673,0,0.0011669,0.0004667,0.0007001,0.0009335,0.0004667,0.0002334,0.0002466,0,0,0,0,0,0.0002466,0
"674","Idaho",13,"ID","35702",84,3735,1863,1872,0.0013387,0,0.0008032,0,0,0.0005355,0,0.0026838,0,0.0016103,0,0,0.0010735,0,0,0,0,0,0,0,0,0,0
"675","Idaho",13,"ID","35801",63,30711,15561,15149,0.0025072,0.0001628,0.0006838,0.0003907,0.0003582,0.0003582,0.0004884,0.0042414,0.0001928,0.001221,0.0005141,0.0007069,0.0007069,0.0008354,6.43e-05,0.0007261,0.000132,0.000132,0.000264,0,0,0.000132,6.6e-05
"676","Oregon",38,"OR","35802",448,4020,1989,2031,0.0014925,0.0002488,0.0007463,0,0.0002488,0,0,0.0025138,0.0005028,0.0010055,0,0.0005028,0,0,0.0005028,0.0004924,0,0.0004924,0,0,0,0,0
"677","Idaho",13,"ID","35803",382,950,490,460,0.0031579,0,0.0010526,0,0,0.0021053,0,0.0061224,0,0.0020408,0,0,0.0040816,0,0,0,0,0,0,0,0,0,0
"678","Utah",45,"UT","35901",576,9069,4648,4421,0.0031977,0.0002205,0.0006616,0.0003308,0.0001103,0.0008821,0.0008821,0.0049484,0.0002151,0.0010757,0.0002151,0.0002151,0.0017212,0.0012909,0.0002151,0.0013572,0.0002262,0.0002262,0.0004524,0,0,0.0004524,0
"679","Utah",45,"UT","35902",492,5054,2551,2502,0.0027701,0,0.0005936,0.0005936,0.0001979,0.0009893,0.0003957,0.004312,0,0.000392,0.000784,0.000392,0.00196,0.000784,0,0.001199,0,0.0007994,0.0003997,0,0,0,0
"680","Utah",45,"UT","35903",403,600,293,307,0.005,0,0,0,0.0016667,0,0.0033333,0.0102389,0,0,0,0.003413,0,0.0068259,0,0,0,0,0,0,0,0,0
"681","Utah",45,"UT","35904",508,2287,1147,1140,0.0008745,0,0.0008745,0,0,0,0,0.0017437,0,0.0017437,0,0,0,0,0,0,0,0,0,0,0,0,0
"682","Utah",45,"UT","35905",352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","Utah",45,"UT","36000",494,28249,14443,13802,0.0039647,0.0002478,0.0011682,0.0002832,0.0004956,0.0006018,0.001062,0.0065083,0.000277,0.0022156,0.0003462,0.0008309,0.0009001,0.0018002,0.0001385,0.0013042,0.0002174,7.25e-05,0.0002174,0.0001449,0.0002898,0.0002898,7.25e-05
"684","Utah",45,"UT","36100",530,109361,55577,53768,0.0028255,0.0002012,0.0007955,0.0005486,0.0003109,0.0003383,0.0004389,0.0048581,0.0003599,0.0014035,0.0009176,0.0005218,0.0006298,0.0007377,0.0002879,0.0007253,3.72e-05,0.0001674,0.0001674,9.3e-05,3.72e-05,0.0001302,9.3e-05
"685","Utah",45,"UT","36200",353,12438,6327,6110,0.0032963,0.0002412,0.0006432,0.0009648,0.0001608,0.000402,0.0008844,0.006006,0.0004742,0.0012644,0.0017386,0.0003161,0.0007903,0.0014225,0,0.000491,0,0,0.0001637,0,0,0.0003273,0
"686","Idaho",13,"ID","36301",482,22609,11623,10984,0.0026538,0.0001327,0.000575,0.0007519,0.0002212,0.0003096,0.0005308,0.0044739,0.0002581,0.0010324,0.0010324,0.0004302,0.0006023,0.0009464,0.0001721,0.0007283,0,9.1e-05,0.0004552,0,0,9.1e-05,9.1e-05
"687","Idaho",13,"ID","36302",529,843,427,416,0.0011862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0024038,0,0,0,0,0,0,0.0024038
"688","Wyoming",51,"WY","36303",290,1238,635,602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"689","Colorado",6,"CO","36401",584,2766,1425,1341,0.0032538,0.0003615,0,0.0003615,0.0007231,0.0003615,0.0014461,0.0049123,0.0007018,0,0.0007018,0.0007018,0.0007018,0.0021053,0,0.0014914,0,0,0,0.0007457,0,0.0007457,0
"690","Utah",45,"UT","36402",636,3852,1945,1907,0.0020768,0,0,0,0.0005192,0,0.001298,0.0025707,0,0,0,0.0010283,0,0.0015424,0,0.0015732,0,0,0,0,0,0.0010488,0.0005244
"691","Idaho",13,"ID","36403",566,1375,698,677,0.0007273,0,0.0007273,0,0,0,0,0.0014327,0,0.0014327,0,0,0,0,0,0,0,0,0,0,0,0,0
"692","Wyoming",51,"WY","36404",514,7976,4071,3904,0.0015045,0.0003761,0.0002508,0.0001254,0.0002508,0.0001254,0.0003761,0.0022108,0.0007369,0.0004913,0,0,0.0002456,0.0007369,0,0.0007684,0,0,0.0002561,0.0005123,0,0,0
"693","California",5,"CA","36501",315,9248,4656,4589,0.0019464,0.0002163,0.0004325,0.0001081,0.0003244,0.0004325,0.0003244,0.0036512,0.0002148,0.0008591,0.0002148,0.0006443,0.0008591,0.0006443,0.0002148,0.0002179,0.0002179,0,0,0,0,0,0
"694","Oregon",38,"OR","36502",87,502,NA,261,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
"695","Oregon",38,"OR","36503",329,562,277,285,0.0017794,0,0,0,0,0,0.0017794,0.0036101,0,0,0,0,0,0.0036101,0,0,0,0,0,0,0,0,0
"696","California",5,"CA","36600",503,13328,6710,6618,0.0016507,0,0.0006753,0.0004502,7.5e-05,7.5e-05,0.0003752,0.0028316,0,0.0013413,0.0007452,0.000149,0,0.0005961,0,0.0004533,0,0,0.0001511,0,0.0001511,0.0001511,0
"697","California",5,"CA","36700",198,7876,4026,3850,0.0010157,0.000127,0.0002539,0.000127,0.0003809,0,0.000127,0.0014903,0,0.0004968,0,0.0007452,0,0.0002484,0,0.0005195,0.0002597,0,0.0002597,0,0,0,0
"698","Oregon",38,"OR","36800",386,14858,7545,7310,0.0022883,0.0001346,0.0008076,0.0002692,0.0001346,0.0001346,0.0002019,0.0037111,0.0002651,0.0014579,0.0003976,0.0001325,0.0002651,0.0002651,0.0009278,0.0008208,0,0.0001368,0.0001368,0.0001368,0,0.0001368,0.0002736
"699","California",5,"CA","36901",141,2793,1418,1375,0.0014322,0,0.000358,0.000358,0,0.000358,0.000358,0.0021157,0,0.0007052,0.0007052,0,0.0007052,0,0,0.0007273,0,0,0,0,0,0.0007273,0
"700","Oregon",38,"OR","36902",519,10450,5238,5206,0.0011483,0,0.0001914,9.57e-05,0.0004785,9.57e-05,0.0001914,0.002291,0,0.0003818,0.0001909,0.0009546,0.0001909,0.0003818,0.0001909,0,0,0,0,0,0,0,0
"701","California",5,"CA","37000",407,42789,21441,21347,0.0008413,0,0.0003038,0.0001169,0.0001402,7.01e-05,0.0001402,0.0009328,0,0.0004198,0.0001399,9.33e-05,0.0001399,4.66e-05,9.33e-05,0.0007495,0,0.0001874,9.37e-05,0.0001874,0,0.0002342,4.68e-05
"702","California",5,"CA","37100",34,39992,20017,19972,0.0011002,0.00015,0.0003001,0.000125,5e-05,1e-04,0.0003251,0.0019483,0.0002997,0.0005495,0.0002498,9.99e-05,0.0001998,0.0005495,0,0.0002504,0,5.01e-05,0,0,0,0.0001001,0.0001001
"703","California",5,"CA","37200",219,81717,41117,40596,0.0009056,4.89e-05,0.0003916,0.0001224,4.89e-05,4.89e-05,0.0001713,0.0016295,9.73e-05,0.0007296,0.0001702,9.73e-05,9.73e-05,0.0003162,0.0001216,0.0001724,0,4.93e-05,7.39e-05,0,0,2.46e-05,2.46e-05
"704","California",5,"CA","37300",110,21672,10870,10800,0.0010613,0.0001384,0.0002307,0.0002769,9.23e-05,0.0001384,9.23e-05,0.0015639,0.000184,0.000276,0.000368,9.2e-05,0.000276,0.000184,0.000184,0.0005556,9.26e-05,0.0001852,0.0001852,9.26e-05,0,0,0
"705","California",5,"CA","37400",524,135552,68356,67192,0.0020361,0.0001771,0.0006861,0.0003467,0.0002877,0.0001623,0.0002508,0.0033355,0.0002341,0.0011557,0.0005559,0.0005559,0.0002926,0.000395,0.0001463,0.0007144,0.0001191,0.0002084,0.0001339,1.49e-05,2.98e-05,0.0001042,0.0001042
"706","California",5,"CA","37500",535,111759,55965,55788,0.0055477,0.0002953,0.0026486,0.0009395,0.0007158,0.0003221,0.0004384,0.0087019,0.0004646,0.0043956,0.0011793,0.0011436,0.0005539,0.000679,0.0002859,0.002384,0.0001255,0.0008963,0.0006991,0.0002868,8.96e-05,0.0001972,8.96e-05
"707","Nevada",29,"NV","37601",189,4844,2493,2351,0.0008258,0,0.0004129,0.0002064,0,0,0.0002064,0.0012034,0,0.0004011,0.0004011,0,0,0.0004011,0,0.0004254,0,0.0004254,0,0,0,0,0
"708","Nevada",29,"NV","37602",672,1605,812,793,0.0024922,0,0.0006231,0.0006231,0,0.0006231,0,0.0049261,0,0.0012315,0.0012315,0,0.0012315,0,0.0012315,0,0,0,0,0,0,0,0
"709","California",5,"CA","37603",488,1435,716,719,0.0027875,0.0006969,0,0.0006969,0,0.0006969,0.0006969,0.0041899,0.0013966,0,0,0,0.0013966,0.0013966,0,0.0013908,0,0,0.0013908,0,0,0,0
"710","Nevada",29,"NV","37604",505,22901,11489,11411,0.0020523,0.0001747,0.0006987,0.0001747,0.000262,8.73e-05,0.0005677,0.0035686,0.0002611,0.0013926,0.0001741,0.0005222,0.0001741,0.0008704,0.0001741,0.0005258,8.76e-05,0,0.0001753,0,0,0.0002629,0
"711","California",5,"CA","37700",539,31932,16075,15840,0.0028498,0.0002192,0.0007203,0.000689,0.0003758,0.0003132,0.0003132,0.0051633,0.0004355,0.0013686,0.0011198,0.0007465,0.0006221,0.0004977,0.0003733,0.0005051,0,6.31e-05,0.0002525,0,0,0.0001263,6.31e-05
"712","California",5,"CA","37800",534,201390,100849,100526,0.0039078,0.0002234,0.0016386,0.0006753,0.0004419,0.0002234,0.0004668,0.0064651,0.0003173,0.0028062,0.0010015,0.0007933,0.0004264,0.0007437,0.0003768,0.0013429,0.0001293,0.0004675,0.0003482,8.95e-05,1.99e-05,0.000189,9.95e-05
"713","Nevada",29,"NV","37901",333,65855,33014,32828,0.0013211,6.07e-05,0.0004404,0.0001822,9.11e-05,0.0001063,0.0003493,0.0022112,0.0001212,0.0007573,0.0002423,0.0001515,0.0001817,0.0006361,0.0001212,0.0004265,0,0.0001218,0.0001218,3.05e-05,3.05e-05,6.09e-05,6.09e-05
"714","Nevada",29,"NV","37902",505,342,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","California",5,"CA","37903",366,1735,863,871,0.0005764,0,0,0,0.0005764,0,0,0.0011587,0,0,0,0.0011587,0,0,0,0,0,0,0,0,0,0,0
"716","California",5,"CA","38000",533,130708,65822,64827,0.0028996,0.0002066,0.001094,0.0005585,0.0003443,0.0001683,0.0003902,0.0046185,0.0003342,0.0018687,0.0007444,0.0006229,0.0002887,0.0005621,0.0001975,0.0011569,7.71e-05,0.0003085,0.0003702,6.17e-05,4.63e-05,0.000216,7.71e-05
"717","California",5,"CA","38100",684,17562,8829,8733,0.0009111,0,5.69e-05,0.0001708,0.0002278,0.0002278,0.0001708,0.0015857,0,0.0001133,0.0002265,0.0003398,0.0004531,0.0003398,0.0001133,0.000229,0,0,0.0001145,0.0001145,0,0,0
"718","California",5,"CA","38200",537,30464,15259,15201,0.0026917,9.85e-05,0.0008863,0.0005252,0.0002954,0.0003283,0.0002626,0.0045875,0.0001311,0.0015728,0.0007209,0.0005243,0.0006554,0.0004587,0.0005243,0.0007894,6.58e-05,0.0001974,0.0003289,6.58e-05,0,6.58e-05,6.58e-05
"719","California",5,"CA","38300",357,749352,374382,374883,0.0019737,0.0001415,0.0006552,0.0002976,0.0002455,0.0001721,0.0002802,0.0031545,0.0001896,0.0011486,0.0003873,0.000414,0.0003045,0.0004407,0.0002698,0.0007922,9.34e-05,0.00016,0.0002081,7.74e-05,4e-05,0.00012,9.34e-05
"720","Idaho",13,"ID","38401",338,5880,2965,2913,0.0022109,0.0001701,0.0003401,0.0001701,0.0005102,0,0.0008503,0.0040472,0.0003373,0.0006745,0.0003373,0.0010118,0,0.0016863,0,0.0003433,0,0,0,0,0,0,0.0003433
"721","Washington",48,"WA","38402",496,3714,1823,1891,0.0037695,0.0002693,0.0008078,0.0005385,0.0008078,0.0002693,0.001077,0.0065826,0.0005485,0.0010971,0.0010971,0.0016456,0.0005485,0.0016456,0,0.0010576,0,0.0005288,0,0,0,0.0005288,0
"722","Washington",48,"WA","38501",413,5945,3053,2892,0.0015139,0.0001682,0.0006728,0.0001682,0.0003364,0.0001682,0,0.0026204,0.0003275,0.0013102,0.0003275,0.0006551,0,0,0,0.0003458,0,0,0,0,0.0003458,0,0
"723","Washington",48,"WA","38502",655,6253,3216,3037,0.0022389,0,0.0007996,0,0.0003198,0,0.0011195,0.0040423,0,0.0015547,0,0.0006219,0,0.0018657,0,0.0003293,0,0,0,0,0,0.0003293,0
"724","Washington",48,"WA","38601",573,39121,19964,19156,0.002684,0.0001278,0.0009713,0.0002812,0.0003323,0.0002045,0.0005112,0.0045582,0.0002004,0.0018032,0.0004508,0.0006011,0.0003506,0.0008014,0.0003506,0.0007308,5.22e-05,0.0001044,0.0001044,5.22e-05,5.22e-05,0.0002088,0.0001566
"725","Washington",48,"WA","38602",130,5845,2962,2883,0.0017109,0,0.0010265,0,0,0.0005133,0.0001711,0.0027009,0,0.0013504,0,0,0.0010128,0.0003376,0,0.0006937,0,0.0006937,0,0,0,0,0
"726","Washington",48,"WA","38700",355,14174,7155,7019,0.002046,7.06e-05,0.0005644,0.0001411,0.0002117,0.0004939,0.0002822,0.0027952,0,0.0008386,0.0001398,0.0001398,0.0008386,0.000559,0.0002795,0.0012822,0.0001425,0.0002849,0.0001425,0.0002849,0.0001425,0,0.0002849
"727","Oregon",38,"OR","38801",487,102040,51567,50469,0.003185,0.000196,0.0011368,0.000294,0.0004116,0.000392,0.0005194,0.0051777,0.0002327,0.0019392,0.0004072,0.0007563,0.0006012,0.0009114,0.0003297,0.0011492,0.0001585,0.000317,0.0001783,5.94e-05,0.0001783,0.0001189,0.0001387
"728","Oregon",38,"OR","38802",604,4226,2151,2075,0.001893,0,0.0002366,0.0002366,0.0007099,0,0.0002366,0.0032543,0,0.0004649,0.0004649,0.0009298,0,0.0004649,0.0009298,0.0004819,0,0,0,0.0004819,0,0,0
"729","Oregon",38,"OR","38901",197,55324,28036,27268,0.0024402,0.0003254,0.0008134,0.0001988,0.0003615,0.0002531,0.0003254,0.0041732,0.000535,0.0014981,0.0002497,0.0006064,0.0004637,0.0005707,0.0002497,0.0006601,0.00011,0.00011,0.0001467,0.00011,3.67e-05,7.33e-05,7.33e-05
"730","Oregon",38,"OR","38902",430,4123,2084,2037,0.0016978,0,0.0004851,0.0002425,0,0.0002425,0.0004851,0.0033589,0,0.0009597,0.0004798,0,0.0004798,0.0009597,0.0004798,0,0,0,0,0,0,0,0
"731","Washington",48,"WA","39000",679,15754,7912,7842,0.0014599,6.35e-05,0.0005078,6.35e-05,0.0003174,0.0002539,0.000127,0.002275,0.0001264,0.0007583,0.0001264,0.0003792,0.0005056,0.0002528,0.0001264,0.0006376,0,0.000255,0,0.000255,0,0,0.0001275
"732","Washington",48,"WA","39100",309,22039,11132,10904,0.0024048,0.0001815,0.0008621,0.000363,0.0002722,0.0002722,0.0002269,0.0040424,0.0002695,0.0015271,0.000539,0.000539,0.0004492,0.0003593,0.0003593,0.0007337,9.17e-05,0.0001834,0.0001834,0,9.17e-05,9.17e-05,9.17e-05
"733","Oregon",38,"OR","39201",321,2950,1531,1419,0.0013559,0.000339,0.000339,0,0,0,0.000678,0.0019595,0.0006532,0,0,0,0,0.0013063,0,0.0007047,0,0.0007047,0,0,0,0,0
"734","Oregon",38,"OR","39202",194,561,296,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"735","Oregon",38,"OR","39203",49,8988,4586,4398,0.003004,0.0001113,0.000445,0.000445,0.0006676,0.0006676,0.0005563,0.0054514,0.0002181,0.0008722,0.0008722,0.0010903,0.0010903,0.0010903,0.0002181,0.0004548,0,0,0,0.0002274,0.0002274,0,0
"736","Oregon",38,"OR","39204",133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"737","Oregon",38,"OR","39205",295,589,288,301,0.0016978,0,0.0016978,0,0,0,0,0.0034722,0,0.0034722,0,0,0,0,0,0,0,0,0,0,0,0,0
"738","Washington",48,"WA","39301",220,670,334,336,0.0014925,0,0.0014925,0,0,0,0,0.002994,0,0.002994,0,0,0,0,0,0,0,0,0,0,0,0,0
"739","Washington",48,"WA","39302",46,9141,4589,4552,0.0025161,0,0.0007658,0,0.0003282,0.0001094,0.0006564,0.0037045,0,0.0010896,0,0.0004358,0.0002179,0.0010896,0.0008716,0.0013181,0,0.0004394,0,0.0002197,0,0.0002197,0.0004394
"740","Washington",48,"WA","39303",485,5248,2709,2538,0.0017149,0,0.0011433,0.0001905,0.0001905,0,0,0.002584,0,0.0018457,0,0.0003691,0,0,0.0003691,0.000788,0,0.000394,0.000394,0,0,0,0
"741","Washington",48,"WA","39400",549,210549,106168,104359,0.0031109,0.0001757,0.0015008,0.0003895,0.0002185,0.0002517,0.0003515,0.0051899,0.0002637,0.0026562,0.0005275,0.0003768,0.0004521,0.0005557,0.0003579,0.0009966,8.62e-05,0.0003258,0.0002491,5.75e-05,4.79e-05,0.0001437,8.62e-05
